tau,slice,series,n,sq
48,sel,b48x96,653,45.67441823277877
48,sel,b48x120,653,45.80242383439412
48,sel,b72x96,653,45.66263302126494
48,sel,b72x120,653,45.986451611807695
48,sel,b96x120,653,48.027562001949995
48,sco,s24,376,33.88183333844984
48,sco,s48,376,34.468161023055764
48,sco,s72,376,32.73681026466707
48,sco,s96,376,32.704917602589326
48,sco,s120,376,35.73706120104263
48,sco,b24x48,376,34.05514793491997
48,sco,b24x72,376,33.11489490926851
48,sco,b24x96,376,32.81788370265271
48,sco,b24x120,376,34.083676796073945
48,sco,b48x72,376,33.48800556597611
48,sco,b48x96,376,33.21451172839744
48,sco,b48x120,376,34.570498896711406
48,sco,b72x96,376,32.42046755143015
48,sco,b72x120,376,33.81395736258222
48,sco,b96x120,376,33.67966247873393
51,sel,s24,650,46.72893200629872
51,sel,s48,650,45.18686817234623
51,sel,s72,650,44.36635189199024
51,sel,s96,650,48.80315687462996
51,sel,s120,650,50.59363774629917
51,sel,b24x48,650,45.64100183975019
51,sel,b24x72,650,45.15180105681453
51,sel,b24x96,650,47.08279753620458
51,sel,b24x120,650,47.6068478819818
51,sel,b48x72,650,44.47910800337681
51,sel,b48x96,650,46.36454526111434
51,sel,b48x120,650,46.766956317729395
51,sel,b72x96,650,46.08962818837487
51,sel,b72x120,650,46.73406483812145
51,sel,b96x120,650,49.16463696829883
51,sco,s24,376,33.3395894703505
51,sco,s48,376,33.82418171235723
51,sco,s72,376,33.203478305955336
51,sco,s96,376,31.821528701408997
51,sco,s120,376,36.098837508191714
51,sco,b24x48,376,33.47697572848962
51,sco,b24x72,376,33.08777094796187
51,sco,b24x96,376,32.20328540955617
51,sco,b24x120,376,34.02676429331749
51,sco,b48x72,376,33.422143314890036
51,sco,b48x96,376,32.50535994861943
51,sco,b48x120,376,34.40432565187875
51,sco,b72x96,376,32.24867193000611
51,sco,b72x120,376,34.202518686616266
51,sco,b96x120,376,33.44049334685353
54,sel,s24,647,48.20991484540177
54,sel,s48,647,47.09138047712314
54,sel,s72,647,45.688194378769055
54,sel,s96,647,49.511460540206244
54,sel,s120,647,51.688464791601966
54,sel,b24x48,647,47.314290874779616
54,sel,b24x72,647,46.51894312010647
54,sel,b24x96,647,48.08527769572781
54,sel,b24x120,647,48.74224101008639
54,sel,b48x72,647,46.052061600783794
54,sel,b48x96,647,47.65149357296064
54,sel,b48x120,647,48.162754218869225
54,sel,b72x96,647,47.130997965450746
54,sel,b72x120,647,47.90947356094167
54,sel,b96x120,647,50.09208018641668
54,sco,s24,376,33.07109853938097
54,sco,s48,376,33.623920553732475
54,sco,s72,376,33.32294470003795
54,sco,s96,376,32.45737244805592
54,sco,s120,376,36.14159106229238
54,sco,b24x48,376,33.2504403494724
54,sco,b24x72,376,33.036623492307825
54,sco,b24x96,376,32.38605430642347
54,sco,b24x120,376,33.93905783553459
54,sco,b48x72,376,33.35855269150312
54,sco,b48x96,376,32.70001282648843
54,sco,b48x120,376,34.31035777575281
54,sco,b72x96,376,32.62605359748502
54,sco,b72x120,376,34.240705878886416
54,sco,b96x120,376,33.80022258969778
57,sel,s24,644,48.50487854554646
57,sel,s48,644,47.67485424954306
57,sel,s72,644,47.28147441862195
57,sel,s96,644,50.27396390285393
57,sel,s120,644,53.243603939127226
57,sel,b24x48,644,47.76444887456041
57,sel,b24x72,644,47.497302770567885
57,sel,b24x96,644,48.68102226426919
57,sel,b24x120,644,49.63145612065553
57,sel,b48x72,644,47.08700076168632
57,sel,b48x96,644,48.33140968616454
57,sel,b48x120,644,49.23071486543931
57,sel,b72x96,644,48.373696739114095
57,sel,b72x120,644,49.50555224471901
57,sel,b96x120,644,51.24847489917358
57,sco,s24,376,34.764142182672735
57,sco,s48,376,34.738907077808065
57,sco,s72,376,34.30318581365198
57,sco,s96,376,34.188167980273136
57,sco,s120,376,36.221072360637066
57,sco,b24x48,376,34.63926816322303
57,sco,b24x72,376,34.36227180163968
57,sco,b24x96,376,34.06945545096134
57,sco,b24x120,376,34.808615330545635
57,sco,b48x72,376,34.38997027136019
57,sco,b48x96,376,34.102300831349964
57,sco,b48x120,376,34.92735502224956
57,sco,b72x96,376,33.9276480222328
57,sco,b72x120,376,34.779791120630826
57,sco,b96x120,376,34.73177059268597
60,sel,s24,641,46.966302298560976
60,sel,s48,641,44.64409248088742
60,sel,s72,641,46.35984336926987
60,sel,s96,641,50.5242743264044
60,sel,s120,641,53.460908498459766
60,sel,b24x48,641,45.465274982908106
60,sel,b24x72,641,46.29099105895398
60,sel,b24x96,641,48.114056044821425
60,sel,b24x120,641,49.11764410489377
60,sel,b48x72,641,45.09092825453878
60,sel,b48x96,641,46.851189368401656
60,sel,b48x120,641,47.83848165113106
60,sel,b72x96,641,47.93580186172018
60,sel,b72x120,641,49.102636345830575
60,sel,b96x120,641,51.49299938953981
60,sco,s24,376,35.68295278424545
60,sco,s48,376,35.35970787640072
60,sco,s72,376,35.11551887616096
60,sco,s96,376,34.68392584100798
60,sco,s120,376,36.59512534802025
60,sco,b24x48,376,35.39600694837125
60,sco,b24x72,376,35.178991019362
60,sco,b24x96,376,34.7722763790338
60,sco,b24x120,376,35.45546768738555
60,sco,b48x72,376,35.10308696494123
60,sco,b48x96,376,34.65869789703041
60,sco,b48x120,376,35.45779255839956
60,sco,b72x96,376,34.58597059375541
60,sco,b72x120,376,35.40286971286401
60,sco,b96x120,376,35.100900536806904
63,sel,s24,638,48.27264836951273
63,sel,s48,638,44.777593425206746
63,sel,s72,638,47.46853186769418
63,sel,s96,638,51.04792658940971
63,sel,s120,638,52.50761464637971
63,sel,b24x48,638,46.18131712917082
63,sel,b24x72,638,47.513411441378935
63,sel,b24x96,638,49.02647836345147
63,sel,b24x120,638,49.35724301616889
63,sel,b48x72,638,45.68556873573361
63,sel,b48x96,638,47.097337083549235
63,sel,b48x120,638,47.42580773568913
63,sel,b72x96,638,48.75876105294978
63,sel,b72x120,638,49.20472391824894
63,sel,b96x120,638,51.280605898171565
63,sco,s24,376,32.89933830656791
63,sco,s48,376,33.37059706263209
63,sco,s72,376,33.89144177733342
63,sco,s96,376,33.58038613282476
63,sco,s120,376,35.560286240338506
63,sco,b24x48,376,33.02180229772406
63,sco,b24x72,376,33.165087406715806
63,sco,b24x96,376,32.858189926871276
63,sco,b24x120,376,33.5736773703963
63,sco,b48x72,376,33.50332646263965
63,sco,b48x96,376,33.14189791122556
63,sco,b48x120,376,34.003531889553564
63,sco,b72x96,376,33.45468146780186
63,sco,b72x120,376,34.32454442177876
63,sco,b96x120,376,33.99177176374364
66,sel,s24,635,50.40489426407884
66,sel,s48,635,45.76236510605787
66,sel,s72,635,49.752957350579536
66,sel,s96,635,51.82608273752671
66,sel,s120,635,52.47401630241967
66,sel,b24x48,635,47.68851652223131
66,sel,b24x72,635,49.7574220961331
66,sel,b24x96,635,50.50141570434218
66,sel,b24x120,635,50.46910335338005
66,sel,b48x72,635,47.28983023504668
66,sel,b48x96,635,47.919993812846066
66,sel,b48x120,635,47.93660714074629
66,sel,b72x96,635,50.33464552271257
66,sel,b72x120,635,50.40962102781329
66,sel,b96x120,635,51.633045967140895
66,sco,s24,376,32.49848831264363
66,sco,s48,376,32.974206019369284
66,sco,s72,376,33.888051083614556
66,sco,s96,376,33.75710115961241
66,sco,s120,376,35.393854164705004
66,sco,b24x48,376,32.616330073952376
66,sco,b24x72,376,32.941332214865355
66,sco,b24x96,376,32.72259204061825
66,sco,b24x120,376,33.278251488942
66,sco,b48x72,376,33.31101152640496
66,sco,b48x96,376,33.01150541593137
66,sco,b48x120,376,33.68355063446152
66,sco,b72x96,376,33.5174000838105
66,sco,b72x120,376,34.27465275350824
66,sco,b96x120,376,34.0200620476307
69,sel,s24,632,49.66810198008022
69,sel,s48,632,45.4930057790301
69,sel,s72,632,48.8320567882112
69,sel,s96,632,51.724860450864924
69,sel,s120,632,51.35724074243984
69,sel,b24x48,632,47.11671078037345
69,sel,b24x72,632,48.939416078228405
69,sel,b24x96,632,50.07601890451832
69,sel,b24x120,632,49.673903769067536
69,sel,b48x72,632,46.68576837452464
69,sel,b48x96,632,47.63448653692008
69,sel,b48x120,632,47.33992105283902
69,sel,b72x96,632,49.744473240168965
69,sel,b72x120,632,49.47182645205996
69,sel,b96x120,632,51.04574480020866
69,sco,s24,376,33.38736953381368
69,sco,s48,376,34.069748393372116
69,sco,s72,376,34.00235115222259
69,sco,s96,376,33.788318395026984
69,sco,s120,376,35.59666777192796
69,sco,b24x48,376,33.61429845824265
69,sco,b24x72,376,33.495668449511456
69,sco,b24x96,376,33.19270158639214
69,sco,b24x120,376,33.825073240226075
69,sco,b48x72,376,33.919119281665424
69,sco,b48x96,376,33.574795590876235
69,sco,b48x120,376,34.26693760372154
69,sco,b72x96,376,33.618102092161195
69,sco,b72x120,376,34.441839545593915
69,sco,b96x120,376,34.18548296942956
72,sel,s24,629,48.133116560355596
72,sel,s48,629,45.46892312988256
72,sel,s72,629,47.867243929017505
72,sel,s96,629,51.51404138692884
72,sel,s120,629,50.52344929549677
72,sel,b24x48,629,46.32708809011858
72,sel,b24x72,629,47.71164182078509
72,sel,b24x96,629,49.227530808784586
72,sel,b24x120,629,48.49788828095404
72,sel,b48x72,629,46.219908997151705
72,sel,b48x96,629,47.5151828154358
72,sel,b48x120,629,46.8531943979614
72,sel,b72x96,629,49.17540180025362
72,sel,b72x120,629,48.58406046716567
72,sel,b96x120,629,50.51500752991232
72,sco,s24,376,34.02704060811644
72,sco,s48,376,34.41292293941369
72,sco,s72,376,34.08278047243727
72,sco,s96,376,33.756165181382464
72,sco,s120,376,35.22095002730151
72,sco,b24x48,376,34.12016173483998
72,sco,b24x72,376,33.883565385507495
72,sco,b24x96,376,33.52140820949935
72,sco,b24x120,376,34.03773885352811
72,sco,b48x72,376,34.12069046469301
72,sco,b48x96,376,33.778636484114095
72,sco,b48x120,376,34.32155813344794
72,sco,b72x96,376,33.699798807617455
72,sco,b72x120,376,34.34807015567826
72,sco,b96x120,376,34.06497438746327
75,sel,s24,626,48.134453796836596
75,sel,s48,626,45.60795204246751
75,sel,s72,626,46.31471368859534
75,sel,s96,626,49.60284181243564
75,sel,s120,626,49.352298259324606
75,sel,b24x48,626,46.454703731249964
75,sel,b24x72,626,46.936932754040996
75,sel,b24x96,626,48.19265410605338
75,sel,b24x120,626,47.82810203435971
75,sel,b48x72,626,45.55132238221459
75,sel,b48x96,626,46.638858968704454
75,sel,b48x120,626,46.32568561996325
75,sel,b72x96,626,47.39339262775238
75,sel,b72x120,626,47.12599981598221
75,sel,b96x120,626,48.98677554960313
75,sco,s24,376,34.458400151333194
75,sco,s48,376,35.12579122048999
75,sco,s72,376,34.05410749060494
75,sco,s96,376,34.24256759831012
75,sco,s120,376,34.48895989416553
75,sco,b24x48,376,34.68224610299124
75,sco,b24x72,376,34.048133531045984
75,sco,b24x96,376,33.92804992669601
75,sco,b24x120,376,33.93491223689968
75,sco,b48x72,376,34.44701723323929
75,sco,b48x96,376,34.39160628689853
75,sco,b48x120,376,34.338456570184654
75,sco,b72x96,376,33.90607888118677
75,sco,b72x120,376,33.93416169747595
75,sco,b96x120,376,33.96436741048307
78,sel,s24,623,48.48488501866967
78,sel,s48,623,45.58995005511609
78,sel,s72,623,45.97333467536591
78,sel,s96,623,49.20776621771072
78,sel,s120,623,48.700576390540625
78,sel,b24x48,623,46.58641015626985
78,sel,b24x72,623,46.85883369022296
78,sel,b24x96,623,48.13480639688888
78,sel,b24x120,623,47.5319319340431
78,sel,b48x72,623,45.35948046911866
78,sel,b48x96,623,46.46482092680804
78,sel,b48x120,623,45.93416310205622
78,sel,b72x96,623,47.013485183520594
78,sel,b72x120,623,46.48993776454429
78,sel,b96x120,623,48.46587062235891
78,sco,s24,376,36.44759828478096
78,sco,s48,376,36.86110457057302
78,sco,s72,376,35.43678171765781
78,sco,s96,376,35.34290528642734
78,sco,s120,376,35.463674474250055
78,sco,b24x48,376,36.55623002181426
78,sco,b24x72,376,35.75230461091103
78,sco,b24x96,376,35.485463196898515
78,sco,b24x120,376,35.42876358577587
78,sco,b48x72,376,36.024499313198305
78,sco,b48x96,376,35.81142495100374
78,sco,b48x120,376,35.68093892154783
78,sco,b72x96,376,35.137763906257895
78,sco,b72x120,376,35.06260361446269
78,sco,b96x120,376,34.99892799283485
81,sel,s24,620,48.54574972780533
81,sel,s48,620,46.07819866634162
81,sel,s72,620,46.72677621508743
81,sel,s96,620,50.61310030252139
81,sel,s120,620,50.13958619801688
81,sel,b24x48,620,46.85312591912139
81,sel,b24x72,620,47.19701994629754
81,sel,b24x96,620,48.90577039143439
81,sel,b24x120,620,48.28273791455802
81,sel,b48x72,620,46.007167477192866
81,sel,b48x96,620,47.449504796011844
81,sel,b48x120,620,46.838611108173595
81,sel,b72x96,620,48.16136903630264
81,sel,b72x120,620,47.582877226275926
81,sel,b96x120,620,49.84497825367169
81,sco,s24,376,36.3125803527883
81,sco,s48,376,36.88786568325848
81,sco,s72,376,35.93183213133565
81,sco,s96,376,35.22985795089977
81,sco,s120,376,36.558482458516536
81,sco,b24x48,376,36.50363177586791
81,sco,b24x72,376,35.96580171766433
81,sco,b24x96,376,35.39703236024552
81,sco,b24x120,376,35.87915930819981
81,sco,b48x72,376,36.304878751164466
81,sco,b48x96,376,35.74234195584435
81,sco,b48x120,376,36.21491694885402
81,sco,b72x96,376,35.30467057532308
81,sco,b72x120,376,35.880103931171135
81,sco,b96x120,376,35.464524938003755
84,sel,s24,617,50.76193169914859
84,sel,s48,617,49.0314104889119
84,sel,s72,617,49.70479664406072
84,sel,s96,617,50.01488202045414
84,sel,s120,617,50.84443163267106
84,sel,b24x48,617,49.473938612026714
84,sel,b24x72,617,49.788764024090206
84,sel,b24x96,617,49.74925461792033
84,sel,b24x120,617,49.824983069053474
84,sel,b48x72,617,49.03779561200399
84,sel,b48x96,617,48.793066252249595
84,sel,b48x120,617,48.8147641922483
84,sel,b72x96,617,49.48190030114368
84,sel,b72x120,617,49.47676536590979
84,sel,b96x120,617,49.90537788240567
84,sco,s24,376,35.90822113328523
84,sco,s48,376,36.37038780649713
84,sco,s72,376,35.60345372340894
84,sco,s96,376,35.26320271042222
84,sco,s120,376,36.32906372865762
84,sco,b24x48,376,36.03279320543674
84,sco,b24x72,376,35.5801463032728
84,sco,b24x96,376,35.243563977746334
84,sco,b24x120,376,35.479545615517026
84,sco,b48x72,376,35.88140863110566
84,sco,b48x96,376,35.501421933309906
84,sco,b48x120,376,35.810204143309946
84,sco,b72x96,376,35.136752552346366
84,sco,b72x120,376,35.5806396319265
84,sco,b96x120,376,35.32151366837826
87,sel,s24,614,52.3374656377694
87,sel,s48,614,50.268624098983665
87,sel,s72,614,51.37431158885622
87,sel,s96,614,51.07789370695131
87,sel,s120,614,51.69980789560187
87,sel,b24x48,614,50.830840281560796
87,sel,b24x72,614,51.392115611196786
87,sel,b24x96,614,51.11840919943259
87,sel,b24x120,614,50.9658102317365
87,sel,b48x72,614,50.43095686606495
87,sel,b48x96,614,49.98407580643999
87,sel,b48x120,614,49.82911624992177
87,sel,b72x96,614,50.884867199407054
87,sel,b72x120,614,50.75974167352836
87,sel,b96x120,614,50.87983679851747
87,sco,s24,376,38.641962768544936
87,sco,s48,376,38.47687754455523
87,sco,s72,376,36.7945302822678
87,sco,s96,376,36.276593985271354
87,sco,s120,376,36.94915556350062
87,sco,b24x48,376,38.42914172338182
87,sco,b24x72,376,37.4840239822134
87,sco,b24x96,376,37.12083628971416
87,sco,b24x120,376,37.17410401492868
87,sco,b48x72,376,37.49585155107414
87,sco,b48x96,376,37.0646823785814
87,sco,b48x120,376,37.18910427070033
87,sco,b72x96,376,36.25089882045644
87,sco,b72x120,376,36.54802705756902
87,sco,b96x120,376,36.1831745685876
90,sel,s24,611,51.18136675310383
90,sel,s48,611,48.76608691347148
90,sel,s72,611,49.53263828030268
90,sel,s96,611,51.11114489667074
90,sel,s120,611,51.86664613857556
90,sel,b24x48,611,49.47116816514291
90,sel,b24x72,611,49.95967962318909
90,sel,b24x96,611,50.6142592560595
90,sel,b24x120,611,50.602169429803176
90,sel,b48x72,611,48.704630200378936
90,sel,b48x96,611,49.16566055007103
90,sel,b48x120,611,49.08937429521177
90,sel,b72x96,611,49.98068556682311
90,sel,b72x120,611,49.94388981177067
90,sel,b96x120,611,51.005012821425225
90,sco,s24,376,39.49463322191943
90,sco,s48,376,39.599768089488705
90,sco,s72,376,37.160888378269284
90,sco,s96,376,37.06038287749607
90,sco,s120,376,38.08413809215788
90,sco,b24x48,376,39.383099013064964
90,sco,b24x72,376,38.034482701786
90,sco,b24x96,376,37.9247991517549
90,sco,b24x120,376,38.14660510962896
90,sco,b48x72,376,38.20536325528353
90,sco,b48x96,376,38.024859495920964
90,sco,b48x120,376,38.32789541889434
90,sco,b72x96,376,36.85455969321782
90,sco,b72x120,376,37.30399174997525
90,sco,b96x120,376,37.13096623951266
93,sel,s24,608,52.30789729463798
93,sel,s48,608,50.6130171285376
93,sel,s72,608,49.49970455016672
93,sel,s96,608,51.341204449466794
93,sel,s120,608,51.433923276728486
93,sel,b24x48,608,50.9335491542158
93,sel,b24x72,608,50.45840398857281
93,sel,b24x96,608,51.31276992432498
93,sel,b24x120,608,51.128932343468634
93,sel,b48x72,608,49.59302328215103
93,sel,b48x96,608,50.15985621847149
93,sel,b48x120,608,49.76407483104232
93,sel,b72x96,608,50.00228423265238
93,sel,b72x120,608,49.623595614455475
93,sel,b96x120,608,50.87430117102537
93,sco,s24,376,38.21213150656917
93,sco,s48,376,38.56219644457748
93,sco,s72,376,36.368834508412306
93,sco,s96,376,36.78789555467887
93,sco,s120,376,37.42238402994779
93,sco,b24x48,376,38.234377992098956
93,sco,b24x72,376,37.00210373012153
93,sco,b24x96,376,37.11831663607463
93,sco,b24x120,376,37.169909312745574
93,sco,b48x72,376,37.30093468730571
93,sco,b48x96,376,37.30171705758663
93,sco,b48x120,376,37.464270682742004
93,sco,b72x96,376,36.25375603157934
93,sco,b72x120,376,36.52213603005963
93,sco,b96x120,376,36.65360166769704
96,sel,s24,608,53.15142363648289
96,sel,s48,608,51.5988936111188
96,sel,s72,608,50.21439279160679
96,sel,s96,608,51.387867303297135
96,sel,s120,608,50.040866669925535
96,sel,b24x48,608,51.94390809019389
96,sel,b24x72,608,51.129199296446686
96,sel,b24x96,608,51.744294590385074
96,sel,b24x120,608,50.897230960351976
96,sel,b48x72,608,50.5076783661912
96,sel,b48x96,608,50.78642575578771
96,sel,b48x120,608,49.78405348895233
96,sel,b72x96,608,50.27329982037268
96,sel,b72x120,608,49.29970927553741
96,sel,b96x120,608,50.234581569809365
96,sco,s24,376,38.5989479895031
96,sco,s48,376,38.901006547467624
96,sco,s72,376,37.78518658171363
96,sco,s96,376,37.35209213544776
96,sco,s120,376,37.97742522710045
96,sco,b24x48,376,38.62188163153941
96,sco,b24x72,376,37.941207059379806
96,sco,b24x96,376,37.591560758023206
96,sco,b24x120,376,37.70474397377784
96,sco,b48x72,376,38.21249261116462
96,sco,b48x96,376,37.753242388582066
96,sco,b48x120,376,37.93559466386728
96,sco,b72x96,376,37.16710408998648
96,sco,b72x120,376,37.4662408520072
96,sco,b96x120,376,37.27600231969671
99,sel,s24,608,53.96957218759698
99,sel,s48,608,52.65786588386669
99,sel,s72,608,50.76203200239455
99,sel,s96,608,51.89109743932
99,sel,s120,608,49.12796692971503
99,sel,b24x48,608,52.96739250617663
99,sel,b24x72,608,51.80032953209923
99,sel,b24x96,608,52.25062284584654
99,sel,b24x120,608,50.70461832653464
99,sel,b48x72,608,51.25768951840239
99,sel,b48x96,608,51.47703909214922
99,sel,b48x120,608,49.81531699554923
99,sel,b72x96,608,50.86032195157978
99,sel,b72x120,608,49.20914884642398
99,sel,b96x120,608,50.08786920839025
99,sco,s24,376,39.75498142024412
99,sco,s48,376,40.689549677124866
99,sco,s72,376,40.48196309181728
99,sco,s96,376,37.64226244594391
99,sco,s120,376,39.437965477398656
99,sco,b24x48,376,40.07840854499521
99,sco,b24x72,376,39.89874721294923
99,sco,b24x96,376,38.315097749594216
99,sco,b24x120,376,39.076457098450554
99,sco,b48x72,376,40.458687911149966
99,sco,b48x96,376,38.83633438803321
99,sco,b48x120,376,39.63577881052004
99,sco,b72x96,376,38.66408840844108
99,sco,b72x120,376,39.55371983350397
99,sco,b96x120,376,38.16255700099414
102,sel,s24,608,54.15594880666505
102,sel,s48,608,54.624590653224686
102,sel,s72,608,52.621450212011595
102,sel,s96,608,53.42388516607474
102,sel,s120,608,51.2039285586484
102,sel,b24x48,608,54.066192390589
102,sel,b24x72,608,52.940079253900144
102,sel,b24x96,608,52.98734969110741
102,sel,b24x120,608,51.83397393154915
102,sel,b48x72,608,53.060682044841904
102,sel,b48x96,608,52.934973814827266
102,sel,b48x120,608,51.756631583226756
102,sel,b72x96,608,52.60664428915027
102,sel,b72x120,608,51.357321803999135
102,sel,b96x120,608,51.900530539432715
102,sco,s24,376,40.104797858836186
102,sco,s48,376,40.91432296165701
102,sco,s72,376,41.050155242386246
102,sco,s96,376,37.931681846481275
102,sco,s120,376,38.52655449830519
102,sco,b24x48,376,40.334527088818454
102,sco,b24x72,376,40.337560097557876
102,sco,b24x96,376,38.653959979504876
102,sco,b24x120,376,38.85975795121658
102,sco,b48x72,376,40.8307889923591
102,sco,b48x96,376,39.14080521094251
102,sco,b48x120,376,39.37155732866999
102,sco,b72x96,376,39.13094625270935
102,sco,b72x120,376,39.42456906957921
102,sco,b96x120,376,37.86698740680474
105,sel,s24,605,54.86647159207647
105,sel,s48,605,55.421810393667215
105,sel,s72,605,53.586326338417905
105,sel,s96,605,54.94665446609491
105,sel,s120,605,52.13496703735625
105,sel,b24x48,605,54.77633502615919
105,sel,b24x72,605,53.78666989319552
105,sel,b24x96,605,54.15782437438266
105,sel,b24x120,605,52.68390802548953
105,sel,b48x72,605,53.77411769455545
105,sel,b48x96,605,54.00499000145671
105,sel,b48x120,605,52.52792476086979
105,sel,b72x96,605,53.82066867248801
105,sel,b72x120,605,52.35643599615099
105,sel,b96x120,605,53.13758582418301
105,sco,s24,376,39.66319204518089
105,sco,s48,376,39.92208027919567
105,sco,s72,376,40.88739184138223
105,sco,s96,376,36.907093413684436
105,sco,s120,376,37.1188763882938
105,sco,b24x48,376,39.62190255221744
105,sco,b24x72,376,40.015721342452096
105,sco,b24x96,376,37.91365305701446
105,sco,b24x120,376,37.87633374043409
105,sco,b48x72,376,40.25739724811231
105,sco,b48x96,376,38.149105749028635
105,sco,b48x120,376,38.12070567824685
105,sco,b72x96,376,38.55596370294184
105,sco,b72x120,376,38.651417117721046
105,sco,b96x120,376,36.65038362771648
108,sel,s24,602,55.08617562289491
108,sel,s48,602,54.62833500246186
108,sel,s72,602,52.61957653230456
108,sel,s96,602,55.13222895608406
108,sel,s120,602,51.42055442080875
108,sel,b24x48,602,54.52190308447662
108,sel,b24x72,602,53.467232172617855
108,sel,b24x96,602,54.44031549617081
108,sel,b24x120,602,52.395829724854266
108,sel,b48x72,602,52.89278505902238
108,sel,b48x96,602,53.71843024511344
108,sel,b48x120,602,51.68324023187553
108,sel,b72x96,602,53.384134107244066
108,sel,b72x120,602,51.411872848357426
108,sel,b96x120,602,52.87552763185701
108,sco,s24,376,40.70796607319186
108,sco,s48,376,40.689282985772365
108,sco,s72,376,42.455316783204275
108,sco,s96,376,37.25003258681147
108,sco,s120,376,38.45899728658088
108,sco,b24x48,376,40.55400115306334
108,sco,b24x72,376,41.34621761463618
108,sco,b24x96,376,38.614205207315976
108,sco,b24x120,376,38.969658139340375
108,sco,b48x72,376,41.44681893259708
108,sco,b48x96,376,38.69106308482673
108,sco,b48x120,376,39.09529990262257
108,sco,b72x96,376,39.52110870941902
108,sco,b72x120,376,40.04199021413418
108,sco,b96x120,376,37.43404849361944
111,sel,s24,599,55.64445633236854
111,sel,s48,599,54.693233405220134
111,sel,s72,599,54.02135778390185
111,sel,s96,599,56.59550469396622
111,sel,s120,599,53.596640800181106
111,sel,b24x48,599,54.8715916771954
111,sel,b24x72,599,54.47035818215274
111,sel,b24x96,599,55.45507598601003
111,sel,b24x120,599,53.83760676650172
111,sel,b48x72,599,53.75851105887404
111,sel,b48x96,599,54.54138900789608
111,sel,b48x120,599,53.02396344645587
111,sel,b72x96,599,54.66285568214033
111,sel,b72x120,599,53.18745798635973
111,sel,b96x120,599,54.69092715348458
111,sco,s24,376,39.34166734722591
111,sco,s48,376,39.99228440668425
111,sco,s72,376,41.87015417672932
111,sco,s96,376,37.07128126824409
111,sco,s120,376,38.683232704549255
111,sco,b24x48,376,39.54330494310029
111,sco,b24x72,376,40.368058893094336
111,sco,b24x96,376,37.83660939387312
111,sco,b24x120,376,38.39825619360454
111,sco,b48x72,376,40.78899070100091
111,sco,b48x96,376,38.17514509004401
111,sco,b48x120,376,38.791467818034945
111,sco,b72x96,376,39.120840166899534
111,sco,b72x120,376,39.83531349555575
111,sco,b96x120,376,37.48759931126396
114,sel,s24,596,54.725706185418076
114,sel,s48,596,53.13872208426035
114,sel,s72,596,52.406928160642
114,sel,s96,596,58.404177928760724
114,sel,s120,596,54.69472527858535
114,sel,b24x48,596,53.57560524330806
114,sel,b24x72,596,53.21808724388233
114,sel,b24x96,596,55.885311558004155
114,sel,b24x120,596,53.97347232639305
114,sel,b48x72,596,52.14153373174778
114,sel,b48x96,596,54.63230822208642
114,sel,b48x120,596,52.89958940691518
114,sel,b72x96,596,54.71606317633903
114,sel,b72x120,596,52.9319228384775
114,sel,b96x120,596,56.1195179962778
114,sco,s24,376,37.73771980192454
114,sco,s48,376,38.41671473889206
114,sco,s72,376,40.5350323329335
114,sco,s96,376,36.0582458234841
114,sco,s120,376,38.462827180211534
114,sco,b24x48,376,37.96436511140441
114,sco,b24x72,376,38.9176751208982
114,sco,b24x96,376,36.48187739379338
114,sco,b24x120,376,37.49184206996365
114,sco,b48x72,376,39.2828805341847
114,sco,b48x96,376,36.786670638279425
114,sco,b48x120,376,37.81108783084114
114,sco,b72x96,376,37.94812397316118
114,sco,b72x120,376,39.08369274417625
114,sco,b96x120,376,36.869811012326444
117,sel,s24,593,54.993559829567616
117,sel,s48,593,52.15604253961578
117,sel,s72,593,52.80879946177545
117,sel,s96,593,59.596197627265155
117,sel,s120,593,55.95376449660164
117,sel,b24x48,593,53.109054902412694
117,sel,b24x72,593,53.54862819601104
117,sel,b24x96,593,56.65933103427253
117,sel,b24x120,593,54.668582158380275
117,sel,b48x72,593,51.88016077079809
117,sel,b48x96,593,54.760786696638334
117,sel,b48x120,593,52.972241256119624
117,sel,b72x96,593,55.61124967329902
117,sel,b72x120,593,53.716964776980745
117,sel,b96x120,593,57.293188554364335
117,sco,s24,376,39.3020406546875
117,sco,s48,376,40.466703756254674
117,sco,s72,376,40.36805217500334
117,sco,s96,376,36.84153876625358
117,sco,s120,376,39.433929583724016
117,sco,b24x48,376,39.73515331162325
117,sco,b24x72,376,39.65955637284474
117,sco,b24x96,376,37.71776964328976
117,sco,b24x120,376,38.811065043895134
117,sco,b48x72,376,40.17651984074071
117,sco,b48x96,376,38.204393248986946
117,sco,b48x120,376,39.28583514624279
117,sco,b72x96,376,38.30593668208727
117,sco,b72x120,376,39.50291660821392
117,sco,b96x120,376,37.73819880028817
